index,user_id,user_gender,user_age,item_code,category,sub1_category,sub2_category,item_brand,buy_price,buy_count,sub1_counts,sub1_rank,sub2_counts,sub2_rank
17509,5328461,F,30,833340,축산물,닭고기류,닭가슴살,아임닭,2450,1,14420,1.0,13983,1.0
17510,5328461,F,30,833340,축산물,닭고기류,닭가슴살,아임닭,2450,1,14420,1.0,13983,1.0
17511,5328461,F,30,833340,축산물,닭고기류,닭가슴살,아임닭,2450,1,14420,1.0,13983,1.0
17512,6384448,M,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,20,14420,1.0,13983,1.0
17513,6384448,M,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17514,6384448,M,40,725680,축산물,닭고기류,닭가슴살,맛있닭,1500,20,14420,1.0,13983,1.0
17515,2358767,M,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,7,14420,1.0,13983,1.0
17516,1151158,F,60,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17517,1151158,F,60,637380,축산물,닭고기류,닭가슴살,아임닭,1500,4,14420,1.0,13983,1.0
17518,5211027,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17519,5211027,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17520,5211027,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17521,5211027,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17522,5211027,F,40,754256,과일,견과류,혼합견과,산과들에,47900,1,8893,5.0,3562,6.0
17523,5211027,F,40,762288,축산물,닭고기류,닭가슴살,아임닭,1350,2,14420,1.0,13983,1.0
17524,5211027,F,40,762288,축산물,닭고기류,닭가슴살,아임닭,1350,2,14420,1.0,13983,1.0
17525,5211027,F,40,762288,축산물,닭고기류,닭가슴살,아임닭,1350,4,14420,1.0,13983,1.0
17526,5211027,F,40,778548,과일,견과류,혼합견과,오트리푸드빌리지,53900,1,8893,5.0,3562,6.0
17527,5211027,F,40,778548,과일,견과류,혼합견과,오트리푸드빌리지,53900,1,8893,5.0,3562,6.0
17528,5211027,F,40,833340,축산물,닭고기류,닭가슴살,아임닭,2350,4,14420,1.0,13983,1.0
17529,5211027,F,40,833340,축산물,닭고기류,닭가슴살,아임닭,2450,8,14420,1.0,13983,1.0
17530,5211027,F,40,833340,축산물,닭고기류,닭가슴살,아임닭,2350,5,14420,1.0,13983,1.0
17531,5211027,F,40,833340,축산물,닭고기류,닭가슴살,아임닭,2350,2,14420,1.0,13983,1.0
17532,5211027,F,40,833340,축산물,닭고기류,닭가슴살,아임닭,2350,4,14420,1.0,13983,1.0
17533,5211027,F,40,833340,축산물,닭고기류,닭가슴살,아임닭,2350,4,14420,1.0,13983,1.0
17534,5211027,F,40,833340,축산물,닭고기류,닭가슴살,아임닭,2450,2,14420,1.0,13983,1.0
17535,1390394,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17536,1390394,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17537,2910370,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17538,3899671,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17539,3899671,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17540,3899671,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17541,3899671,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17542,3899671,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17543,3899671,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17544,3899671,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17545,3899671,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17546,3899671,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17547,3235792,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17548,3235792,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17549,3235792,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,4,14420,1.0,13983,1.0
17550,3235792,F,30,762288,축산물,닭고기류,닭가슴살,아임닭,1350,1,14420,1.0,13983,1.0
17551,3235792,F,30,762288,축산물,닭고기류,닭가슴살,아임닭,1350,1,14420,1.0,13983,1.0
17552,389133,F,20,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17553,4699658,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,10,14420,1.0,13983,1.0
17554,4699658,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17555,4699658,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17556,4699658,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17557,4699658,F,30,730822,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17558,4699658,F,30,730822,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17559,4699658,F,30,730822,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17560,1321458,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17561,1321458,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17562,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,2,9912,3.0,6198,3.0
17563,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17564,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17565,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17566,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17567,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,2,9912,3.0,6198,3.0
17568,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17569,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,4,9912,3.0,6198,3.0
17570,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17571,1321458,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17572,4670342,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17573,4670342,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17574,4670342,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,8,14420,1.0,13983,1.0
17575,4670342,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17576,3384548,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17577,3384548,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17578,3384548,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17579,3384548,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17580,3384548,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17581,3384548,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17582,3384548,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17583,3384548,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17584,3384548,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17585,3384548,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17586,3384548,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17587,3384548,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17588,3384548,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17589,3384548,F,30,822854,축산물,닭고기류,닭가슴살,아임닭,2100,1,14420,1.0,13983,1.0
17590,3384548,F,30,833341,축산물,닭고기류,닭가슴살,아임닭,1950,1,14420,1.0,13983,1.0
17591,2708194,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17592,2708194,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17593,2708194,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17594,2708194,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17595,2708194,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17596,2708194,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17597,2708194,F,30,702540,건강식품,홍삼/인삼가공식품,홍삼정/분말/환,정관장,51000,1,4416,8.0,1037,20.0
17598,2101753,F,50,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17599,2101753,F,50,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17600,776960,F,20,637380,축산물,닭고기류,닭가슴살,아임닭,1500,5,14420,1.0,13983,1.0
17601,776960,F,20,637380,축산물,닭고기류,닭가슴살,아임닭,1500,5,14420,1.0,13983,1.0
17602,776960,F,20,833341,축산물,닭고기류,닭가슴살,아임닭,1950,5,14420,1.0,13983,1.0
17603,3411654,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17604,3411654,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17605,3411654,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17606,3404755,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17607,3404755,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17608,3404755,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17609,3404755,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17610,3404755,F,30,762288,축산물,닭고기류,닭가슴살,아임닭,1350,1,14420,1.0,13983,1.0
17611,3404755,F,30,762288,축산물,닭고기류,닭가슴살,아임닭,1350,1,14420,1.0,13983,1.0
17612,913870,F,20,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17613,913870,F,20,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17614,913870,F,20,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17615,913870,F,20,762288,축산물,닭고기류,닭가슴살,아임닭,1350,2,14420,1.0,13983,1.0
17616,913870,F,20,762288,축산물,닭고기류,닭가슴살,아임닭,1350,2,14420,1.0,13983,1.0
17617,913870,F,20,833340,축산물,닭고기류,닭가슴살,아임닭,2450,1,14420,1.0,13983,1.0
17618,913870,F,20,833340,축산물,닭고기류,닭가슴살,아임닭,2450,2,14420,1.0,13983,1.0
17619,913870,F,20,833340,축산물,닭고기류,닭가슴살,아임닭,2450,1,14420,1.0,13983,1.0
17620,913870,F,20,833340,축산물,닭고기류,닭가슴살,아임닭,2450,1,14420,1.0,13983,1.0
17621,1817805,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1350,2,14420,1.0,13983,1.0
17622,3910681,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,10,14420,1.0,13983,1.0
17623,3910681,F,30,762288,축산물,닭고기류,닭가슴살,아임닭,1700,8,14420,1.0,13983,1.0
17624,3910681,F,30,762288,축산물,닭고기류,닭가슴살,아임닭,1700,7,14420,1.0,13983,1.0
17625,854534,F,20,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17626,854534,F,20,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17627,854534,F,20,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17628,854534,F,20,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17629,4840206,F,50,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17630,4840206,F,50,637380,축산물,닭고기류,닭가슴살,아임닭,1500,7,14420,1.0,13983,1.0
17631,4840206,F,50,637380,축산물,닭고기류,닭가슴살,아임닭,1500,5,14420,1.0,13983,1.0
17632,4485169,M,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17633,4485169,M,30,637395,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17634,4485169,M,30,637395,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17635,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17636,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17637,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17638,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17639,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17640,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17641,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17642,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17643,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17644,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17645,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17646,4485169,M,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,1,9912,3.0,6198,3.0
17647,4193463,F,50,637380,축산물,닭고기류,닭가슴살,아임닭,1500,10,14420,1.0,13983,1.0
17648,4193463,F,50,822854,축산물,닭고기류,닭가슴살,아임닭,1950,10,14420,1.0,13983,1.0
17649,4193463,F,50,822854,축산물,닭고기류,닭가슴살,아임닭,1950,10,14420,1.0,13983,1.0
17650,4193463,F,50,822854,축산물,닭고기류,닭가슴살,아임닭,1950,10,14420,1.0,13983,1.0
17651,2222217,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1350,5,14420,1.0,13983,1.0
17652,2222217,F,30,762288,축산물,닭고기류,닭가슴살,아임닭,1350,5,14420,1.0,13983,1.0
17653,4692270,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,10,14420,1.0,13983,1.0
17654,2175583,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17655,2175583,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17656,2175583,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17657,1067504,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17658,1067504,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17659,4002083,F,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,20,14420,1.0,13983,1.0
17660,235861,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,20,14420,1.0,13983,1.0
17661,1288252,M,20,637380,축산물,닭고기류,닭가슴살,아임닭,1500,8,14420,1.0,13983,1.0
17662,1288252,M,20,637380,축산물,닭고기류,닭가슴살,아임닭,1500,8,14420,1.0,13983,1.0
17663,1288252,M,20,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,4,9912,3.0,6198,3.0
17664,1288252,M,20,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,4,9912,3.0,6198,3.0
17665,1288252,M,20,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,4,9912,3.0,6198,3.0
17666,1288252,M,20,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,4,9912,3.0,6198,3.0
17667,4925844,M,30,637380,축산물,닭고기류,닭가슴살,아임닭,1500,40,14420,1.0,13983,1.0
17668,4925844,M,30,833341,축산물,닭고기류,닭가슴살,아임닭,1950,30,14420,1.0,13983,1.0
17669,4925844,M,30,833341,축산물,닭고기류,닭가슴살,아임닭,1850,25,14420,1.0,13983,1.0
17670,4925844,M,30,833341,축산물,닭고기류,닭가슴살,아임닭,1950,20,14420,1.0,13983,1.0
17671,4925844,M,30,833341,축산물,닭고기류,닭가슴살,아임닭,1850,20,14420,1.0,13983,1.0
17672,2588334,F,40,637380,축산물,닭고기류,닭가슴살,아임닭,1500,10,14420,1.0,13983,1.0
17673,3960649,F,40,637395,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17674,3960649,F,40,637395,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17675,3960649,F,40,637395,축산물,닭고기류,닭가슴살,아임닭,1500,2,14420,1.0,13983,1.0
17676,3960649,F,40,637395,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17677,3960649,F,40,637395,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17678,3960649,F,40,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17679,3960649,F,40,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17680,3960649,F,40,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17681,3960649,F,40,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17682,3960649,F,40,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17683,1729166,F,30,637395,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17684,1729166,F,30,637395,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17685,1729166,F,30,637395,축산물,닭고기류,닭가슴살,아임닭,1500,1,14420,1.0,13983,1.0
17686,1729166,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17687,1729166,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17688,1729166,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,2,9912,3.0,6198,3.0
17689,1729166,F,30,671629,냉동식품,냉동간편식,기타냉동간편식,아임웰,4300,1,9912,3.0,6198,3.0
17690,5511951,F,30,637395,축산물,닭고기류,닭가슴살,아임닭,1500,3,14420,1.0,13983,1.0
17691,5511951,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,4,9912,3.0,6198,3.0
17692,5511951,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,2,9912,3.0,6198,3.0
17693,5511951,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,2,9912,3.0,6198,3.0
17694,5511951,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,2,9912,3.0,6198,3.0
17695,5511951,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,2,9912,3.0,6198,3.0
17696,5511951,F,30,695939,냉동식품,냉동간편식,기타냉동간편식,아임웰,2600,3,9912,3.0,6198,3.0
17697,5741249,F,30,637395,축산물,닭고기류,닭가슴살,아임닭,1500,10,14420,1.0,13983,1.0
17698,5391213,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17699,2590013,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,2,4416,8.0,1688,13.0
17700,221548,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,2,4416,8.0,1688,13.0
17701,1645225,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17702,1645225,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17703,3308409,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17704,3308409,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17705,3209438,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17706,6500421,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,3,4416,8.0,1688,13.0
17707,6500421,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,3,4416,8.0,1688,13.0
17708,444935,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17709,5720720,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17710,5720720,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17711,5720720,F,40,751921,건강식품,건강진액,채소즙,굿베이스,48450,1,6022,6.0,2235,10.0
17712,3425847,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17713,4966073,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17714,248873,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17715,248873,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17716,5052094,F,20,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,2,4416,8.0,1688,13.0
17717,5052094,F,20,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,2,4416,8.0,1688,13.0
17718,3377804,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17719,3377804,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17720,5531278,M,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,3,4416,8.0,1688,13.0
17721,423229,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17722,1633338,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17723,432724,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,2,4416,8.0,1688,13.0
17724,432724,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17725,361026,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17726,3554625,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,2,4416,8.0,1688,13.0
17727,703442,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17728,5580138,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17729,1013093,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17730,1501448,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17731,1501448,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17732,1501448,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17733,316920,F,50,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17734,3069727,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,2,4416,8.0,1688,13.0
17735,3069727,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17736,3069727,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17737,3069727,M,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,2,4416,8.0,1688,13.0
17738,1161789,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17739,191462,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17740,941564,F,50,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,2,4416,8.0,1688,13.0
17741,941564,F,50,816627,건강식품,영양제,일반비타민,고려은단,39900,2,11216,2.0,3781,5.0
17742,1451266,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,3,4416,8.0,1688,13.0
17743,6139643,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17744,6139643,F,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17745,211916,F,40,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
17746,3740557,M,30,637509,건강식품,홍삼/인삼가공식품,어린이홍삼,센트럴팜,48000,1,4416,8.0,1688,13.0
