index,user_id,user_gender,user_age,item_code,category,sub1_category,sub2_category,item_brand,buy_price,buy_count
15003,3753974,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15004,4563977,F,40,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15005,3584100,F,40,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15006,1759363,F,20,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15007,5558897,M,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,2
15008,2069092,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15009,6300597,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,2
15010,3324585,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15011,2822517,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15012,2925474,F,40,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15013,89297,M,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,2
15014,89297,M,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,2
15015,5216927,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15016,5216927,F,30,842737,건강식품,영양제,엽산/철분,솔가,44700,1
15017,5216927,F,30,843243,건강식품,영양제,종합영양제,솔가,42800,1
15018,4912413,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15019,3455930,F,60,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15020,4659607,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15021,849485,F,50,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,2
15022,4396058,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15023,2067909,F,20,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15024,2067909,F,20,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15025,4526770,F,40,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15026,4684736,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15027,4684736,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15028,1979005,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15029,1291868,F,60,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15030,5590625,M,40,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15031,769363,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15032,769363,F,30,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,3
15033,5786605,M,20,609787,건강식품,홍삼/인삼가공식품,어린이홍삼,닥터프로바,40000,1
15034,4524363,M,30,610170,냉동식품,냉동간편식,냉동밥,천일냉동,50000,1
15035,3461309,F,40,610179,냉동식품,냉동간편식,냉동핫도그,가든포레스트,4900,1
15036,3461309,F,40,728089,건강식품,건강보조식품,다이어트보조식품,태광선식,2500,2
15037,3389207,F,30,610179,냉동식품,냉동간편식,냉동핫도그,가든포레스트,4900,2
15038,3712755,F,40,610781,건강식품,영양제,기타영양제,화이자제약,3400,1
15039,3712755,F,40,610826,건강식품,영양제,기타영양제,화이자제약,3400,1
15040,1482146,F,40,610848,냉동식품,냉동간편식,냉동국탕류,한성기업,1900,3
15041,1482146,F,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,2
15042,3958597,F,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,30
15043,3958597,F,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,30
15044,3958597,F,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,30
15045,3958597,F,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,30
15046,839370,F,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,2
15047,839370,F,40,781631,냉동식품,냉동간편식,냉동국탕류,한성기업,2340,2
15048,3147839,M,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,30
15049,3147839,M,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,20
15050,3147839,M,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,20
15051,1557264,F,30,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,5
15052,1557264,F,30,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,5
15053,1293245,F,30,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,5
15054,4119632,F,40,610853,냉동식품,냉동간편식,냉동국탕류,한성기업,2090,1
15055,4119632,F,40,781729,냉동식품,냉동간편식,냉동만두,한성기업,3900,1
15056,4119632,F,40,781848,냉동식품,냉동간편식,냉동만두,한성기업,3900,1
15057,335372,F,30,611083,과일,견과류,기타견과류,착한습관,46900,1
15058,1918317,F,30,611090,과일,견과류,기타견과류,착한습관,47900,1
15059,1918317,F,30,840631,냉장식품,포장반찬,김치류,홍진경의 더김치,45900,1
15060,6032618,F,30,611090,과일,견과류,기타견과류,착한습관,47900,1
15061,5469973,F,40,611090,과일,견과류,기타견과류,착한습관,47900,1
15062,804943,F,40,611105,과일,견과류,기타견과류,착한습관,43900,1
15063,804943,F,40,611105,과일,견과류,기타견과류,착한습관,43900,1
15064,2865340,F,60,611181,건강식품,영양제,오메가3/기타추출오일,비타민뱅크,49000,1
15065,2865340,F,60,835887,건강식품,건강보조식품,다이어트보조식품,씨제이제일제당,49900,2
15066,2865340,F,60,842928,건강식품,영양제,일반비타민,솔가,41000,2
15067,336057,M,40,611601,과일,국산과일,배,총각네,45900,1
15068,1737359,F,40,612164,건강식품,영양제,기타영양제,듀오락,52000,1
15069,676419,F,30,612182,건강식품,영양제,기타영양제,듀오락,48000,1
15070,277266,F,30,612182,건강식품,영양제,기타영양제,듀오락,45600,1
15071,3356369,F,40,612182,건강식품,영양제,기타영양제,듀오락,45600,1
15072,3577142,F,40,612182,건강식품,영양제,기타영양제,듀오락,48000,1
15073,5139014,M,30,612182,건강식품,영양제,기타영양제,듀오락,45600,1
15074,5139014,M,30,612182,건강식품,영양제,기타영양제,듀오락,45600,1
15075,5777079,F,40,612182,건강식품,영양제,기타영양제,듀오락,48000,1
15076,2789551,F,30,612182,건강식품,영양제,기타영양제,듀오락,45600,1
15077,2825618,F,30,612182,건강식품,영양제,기타영양제,듀오락,45600,2
15078,2825618,F,30,748343,건강식품,영양제,엽산/철분,솔가,46800,1
15079,4345648,F,40,612182,건강식품,영양제,기타영양제,듀오락,45600,1
15080,3995746,F,40,612258,냉동식품,냉동간편식,기타냉동간편식,맛있닭,5100,1
15081,3995746,F,40,612259,냉동식품,냉동간편식,기타냉동간편식,맛있닭,5100,1
15082,3995746,F,40,612261,냉동식품,냉동간편식,기타냉동간편식,맛있닭,5100,1
15083,3995746,F,40,725680,축산물,닭고기류,닭가슴살,맛있닭,1350,7
15084,3995746,F,40,725682,축산물,닭고기류,닭가슴살,맛있닭,1400,7
15085,2865968,F,30,612258,냉동식품,냉동간편식,기타냉동간편식,맛있닭,5100,1
15086,2865968,F,30,612259,냉동식품,냉동간편식,기타냉동간편식,맛있닭,5100,1
15087,4395563,F,50,612264,과일,국산과일,토마토,총각네,49500,1
15088,1242074,F,30,612282,건강식품,영양제,기타영양제,듀오락,46000,1
15089,3242490,F,40,612282,건강식품,영양제,기타영양제,듀오락,46000,1
15090,4564755,F,30,612282,건강식품,영양제,기타영양제,듀오락,46000,1
15091,1181100,F,40,612282,건강식품,영양제,기타영양제,듀오락,46000,1
15092,219126,F,40,612282,건강식품,영양제,기타영양제,듀오락,46000,1
15093,3822146,F,30,612282,건강식품,영양제,기타영양제,듀오락,46000,1
15094,5101440,F,40,612282,건강식품,영양제,기타영양제,듀오락,46000,1
15095,5101440,F,40,612326,건강식품,영양제,기타영양제,듀오락,48000,1
15096,547910,M,40,612326,건강식품,영양제,기타영양제,듀오락,48000,1
15097,547910,M,40,612326,건강식품,영양제,기타영양제,듀오락,48000,1
15098,547910,M,40,612326,건강식품,영양제,기타영양제,듀오락,48000,1
15099,547910,M,40,612326,건강식품,영양제,기타영양제,듀오락,48000,1
15100,5524424,F,50,612326,건강식품,영양제,기타영양제,듀오락,48000,1
15101,336010,F,30,612326,건강식품,영양제,기타영양제,듀오락,48000,1
15102,995758,F,30,612326,건강식품,영양제,기타영양제,듀오락,48000,1
15103,2408277,F,30,612326,건강식품,영양제,기타영양제,듀오락,48000,1
15104,5812589,F,10,612632,건강식품,홍삼/인삼가공식품,홍삼액,한국삼,45800,1
15105,2244146,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15106,2244146,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15107,2244146,F,30,813637,냉동식품,냉동간편식,냉동튀김,씨제이제일제당,6900,2
15108,6290730,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15109,6290730,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15110,429226,M,50,613436,음료,생수,생수,온리프라이스,3000,1
15111,411780,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15112,411780,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15113,411780,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15114,5773765,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15115,5773765,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15116,5773765,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15117,5028032,M,40,613436,음료,생수,생수,온리프라이스,3000,1
15118,5953850,F,40,613436,음료,생수,생수,온리프라이스,3000,1
15119,5953850,F,40,613436,음료,생수,생수,온리프라이스,3000,1
15120,5953850,F,40,613436,음료,생수,생수,온리프라이스,3000,1
15121,5839142,F,40,613436,음료,생수,생수,온리프라이스,3000,1
15122,5839142,F,40,613436,음료,생수,생수,온리프라이스,3000,1
15123,5839142,F,40,613436,음료,생수,생수,온리프라이스,3000,1
15124,5839142,F,40,613436,음료,생수,생수,온리프라이스,3000,1
15125,5839142,F,40,613436,음료,생수,생수,온리프라이스,3000,1
15126,5839142,F,40,613436,음료,생수,생수,온리프라이스,3000,1
15127,832459,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15128,832459,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15129,832459,F,30,782179,과일,견과류,기타견과류,넛츠팜,6500,2
15130,5961370,M,40,613436,음료,생수,생수,온리프라이스,3000,1
15131,3981568,F,20,613436,음료,생수,생수,온리프라이스,3000,1
15132,2617142,M,30,613436,음료,생수,생수,온리프라이스,3000,1
15133,3625993,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15134,3625993,F,30,613436,음료,생수,생수,온리프라이스,3000,1
15135,822372,F,50,613436,음료,생수,생수,온리프라이스,3000,1
15136,5646188,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15137,5646188,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15138,5875762,M,30,614285,과일,국산과일,기타국산과일류,황금원,43900,6
15139,5875762,M,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15140,5875762,M,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15141,5875762,M,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15142,4249214,M,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15143,4120921,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15144,3313827,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15145,3313827,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15146,3313827,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15147,3851065,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15148,3851065,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15149,3851065,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15150,3851065,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15151,3865924,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15152,760404,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15153,760404,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15154,5293452,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15155,6481917,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15156,6481917,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15157,6481917,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15158,5807045,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15159,872291,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15160,6490683,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15161,6490683,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15162,4233014,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15163,5952988,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15164,3940871,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15165,43161,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15166,6569580,M,50,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15167,5755142,F,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15168,478844,F,30,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15169,6055459,M,40,614285,과일,국산과일,기타국산과일류,황금원,43900,1
15170,6348495,F,30,614341,과일,국산과일,기타국산과일류,황금원,46900,1
15171,5356350,M,40,614341,과일,국산과일,기타국산과일류,황금원,46900,1
15172,6022781,F,40,614341,과일,국산과일,기타국산과일류,황금원,46900,1
15173,6058308,F,30,614341,과일,국산과일,기타국산과일류,황금원,46900,1
15174,5375419,M,20,614753,건강식품,영양제,기타영양제,테라뮨,47900,3
15175,5375419,M,20,614753,건강식품,영양제,기타영양제,테라뮨,47900,3
15176,932101,F,20,614753,건강식품,영양제,기타영양제,테라뮨,47900,1
15177,799453,F,30,614753,건강식품,영양제,기타영양제,테라뮨,47900,1
15178,774221,F,30,615218,냉동식품,냉동간편식,냉동국탕류,사그담,42900,1
15179,2151589,F,40,615266,건강식품,홍삼/인삼가공식품,어린이홍삼,바이오리듬,42000,1
15180,2151589,F,40,615266,건강식품,홍삼/인삼가공식품,어린이홍삼,바이오리듬,43000,1
15181,3215751,F,30,615266,건강식품,홍삼/인삼가공식품,어린이홍삼,바이오리듬,43000,3
15182,1509323,F,20,615266,건강식품,홍삼/인삼가공식품,어린이홍삼,바이오리듬,43000,1
15183,1955587,F,40,615443,건강식품,건강진액,혼합즙,메이준뉴트리,49800,1
15184,1955587,F,40,825912,건강식품,홍삼/인삼가공식품,홍삼정/분말/환,종근당 건강,46900,1
15185,5662753,F,40,616203,냉동식품,냉동간편식,냉동밥,천일냉동,1800,4
15186,5662753,F,40,616204,냉동식품,냉동간편식,냉동밥,천일냉동,2200,3
15187,5662753,F,40,815687,냉동식품,냉동간편식,냉동밥,천일냉동,2250,3
15188,5662753,F,40,815692,냉동식품,냉동간편식,냉동밥,천일냉동,1800,3
15189,5662753,F,40,815693,냉동식품,냉동간편식,냉동밥,천일냉동,2400,2
15190,5662753,F,40,815694,냉동식품,냉동간편식,냉동밥,천일냉동,2400,2
15191,5636079,F,30,616203,냉동식품,냉동간편식,냉동밥,천일냉동,1800,10
15192,5636079,F,30,616203,냉동식품,냉동간편식,냉동밥,천일냉동,1800,15
15193,5636079,F,30,616203,냉동식품,냉동간편식,냉동밥,천일냉동,1800,15
15194,1674960,F,30,616203,냉동식품,냉동간편식,냉동밥,천일냉동,1800,6
15195,1674960,F,30,711852,냉동식품,냉동간편식,기타냉동간편식,사조대림,5500,2
15196,1674960,F,30,804126,냉동식품,냉동간편식,냉동밥,천일냉동,1990,15
15197,1674960,F,30,804126,냉동식품,냉동간편식,냉동밥,천일냉동,1990,10
15198,1674960,F,30,804126,냉동식품,냉동간편식,냉동밥,천일냉동,1990,11
15199,1674960,F,30,806991,냉동식품,냉동간편식,냉동튀김,동원,6100,2
15200,5307805,F,50,616203,냉동식품,냉동간편식,냉동밥,천일냉동,1800,5
15201,5307805,F,50,616229,냉동식품,냉동간편식,냉동밥,천일냉동,1250,5
15202,5307805,F,50,846486,냉동식품,냉동간편식,냉동밥,천일냉동,990,5
15203,5419120,M,40,616203,냉동식품,냉동간편식,냉동밥,천일냉동,1800,8
15204,5419120,M,40,616204,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15205,5419120,M,40,815694,냉동식품,냉동간편식,냉동밥,천일냉동,2400,2
15206,5200492,F,40,616203,냉동식품,냉동간편식,냉동밥,천일냉동,1800,2
15207,5200492,F,40,616204,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15208,5200492,F,40,815687,냉동식품,냉동간편식,냉동밥,천일냉동,2250,2
15209,5200492,F,40,815688,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15210,5200492,F,40,815692,냉동식품,냉동간편식,냉동밥,천일냉동,1800,2
15211,5200492,F,40,815694,냉동식품,냉동간편식,냉동밥,천일냉동,2400,2
15212,5200492,F,40,815695,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15213,5200492,F,40,846485,냉동식품,냉동간편식,냉동밥,천일냉동,2390,2
15214,5200492,F,40,846486,냉동식품,냉동간편식,냉동밥,천일냉동,990,6
15215,5200492,F,40,846486,냉동식품,냉동간편식,냉동밥,천일냉동,990,2
15216,853595,F,50,616203,냉동식품,냉동간편식,냉동밥,천일냉동,1800,5
15217,853595,F,50,702540,건강식품,홍삼/인삼가공식품,홍삼정/분말/환,정관장,51000,1
15218,1393021,F,30,616204,냉동식품,냉동간편식,냉동밥,천일냉동,2350,3
15219,1393021,F,30,616204,냉동식품,냉동간편식,냉동밥,천일냉동,2200,5
15220,1393021,F,30,630889,건강식품,영양제,유산균/프로바이오틱스,종근당 건강,41500,1
15221,1393021,F,30,815686,냉동식품,냉동간편식,냉동밥,천일냉동,2000,2
15222,1393021,F,30,815686,냉동식품,냉동간편식,냉동밥,천일냉동,2350,5
15223,1393021,F,30,846485,냉동식품,냉동간편식,냉동밥,천일냉동,2200,5
15224,6182660,F,40,616204,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15225,6182660,F,40,815683,냉동식품,냉동간편식,냉동밥,천일냉동,2100,2
15226,6182660,F,40,815687,냉동식품,냉동간편식,냉동밥,천일냉동,2250,2
15227,6182660,F,40,815689,냉동식품,냉동간편식,냉동밥,천일냉동,2350,2
15228,6182660,F,40,815691,냉동식품,냉동간편식,냉동밥,천일냉동,2250,2
15229,6182660,F,40,846484,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15230,6182660,F,40,846485,냉동식품,냉동간편식,냉동밥,천일냉동,2390,2
15231,2589881,F,30,616204,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15232,2589881,F,30,815686,냉동식품,냉동간편식,냉동밥,천일냉동,2350,2
15233,2589881,F,30,815689,냉동식품,냉동간편식,냉동밥,천일냉동,2350,2
15234,2589881,F,30,815691,냉동식품,냉동간편식,냉동밥,천일냉동,2250,2
15235,2589881,F,30,815694,냉동식품,냉동간편식,냉동밥,천일냉동,2400,2
15236,2589881,F,30,815694,냉동식품,냉동간편식,냉동밥,천일냉동,2400,2
15237,2589881,F,30,815695,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15238,2589881,F,30,846484,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15239,2589881,F,30,846485,냉동식품,냉동간편식,냉동밥,천일냉동,2390,2
15240,2589881,F,30,846486,냉동식품,냉동간편식,냉동밥,천일냉동,990,2
15241,4787272,F,30,616204,냉동식품,냉동간편식,냉동밥,천일냉동,2200,1
15242,4787272,F,30,815683,냉동식품,냉동간편식,냉동밥,천일냉동,2100,1
15243,4787272,F,30,815689,냉동식품,냉동간편식,냉동밥,천일냉동,2350,1
15244,4787272,F,30,815693,냉동식품,냉동간편식,냉동밥,천일냉동,2400,1
15245,4787272,F,30,815694,냉동식품,냉동간편식,냉동밥,천일냉동,2400,2
15246,4787272,F,30,815695,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15247,4787272,F,30,846484,냉동식품,냉동간편식,냉동밥,천일냉동,2200,1
15248,3315242,F,40,616205,냉동식품,냉동간편식,냉동밥,천일냉동,1950,2
15249,3315242,F,40,815683,냉동식품,냉동간편식,냉동밥,천일냉동,2180,2
15250,3315242,F,40,815686,냉동식품,냉동간편식,냉동밥,천일냉동,2000,2
15251,3315242,F,40,815687,냉동식품,냉동간편식,냉동밥,천일냉동,2480,4
15252,3315242,F,40,815688,냉동식품,냉동간편식,냉동밥,천일냉동,2000,3
15253,3315242,F,40,815695,냉동식품,냉동간편식,냉동밥,천일냉동,1990,4
15254,3315242,F,40,846484,냉동식품,냉동간편식,냉동밥,천일냉동,2150,2
15255,3809742,F,40,616205,냉동식품,냉동간편식,냉동밥,천일냉동,2400,2
15256,3809742,F,40,616210,냉동식품,냉동간편식,냉동밥,천일냉동,5700,1
15257,3809742,F,40,616229,냉동식품,냉동간편식,냉동밥,천일냉동,1250,4
15258,3809742,F,40,815683,냉동식품,냉동간편식,냉동밥,천일냉동,2100,2
15259,3809742,F,40,846484,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15260,3809742,F,40,846485,냉동식품,냉동간편식,냉동밥,천일냉동,2390,2
15261,1719833,F,40,616205,냉동식품,냉동간편식,냉동밥,천일냉동,2400,2
15262,1719833,F,40,616238,냉동식품,냉동간편식,냉동밥,천일냉동,2890,2
15263,1719833,F,40,815687,냉동식품,냉동간편식,냉동밥,천일냉동,2250,2
15264,1719833,F,40,815688,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15265,1719833,F,40,815692,냉동식품,냉동간편식,냉동밥,천일냉동,1800,2
15266,1719833,F,40,815695,냉동식품,냉동간편식,냉동밥,천일냉동,2200,2
15267,1719833,F,40,846485,냉동식품,냉동간편식,냉동밥,천일냉동,2390,2
15268,1719833,F,40,846486,냉동식품,냉동간편식,냉동밥,천일냉동,990,2
15269,5892987,F,40,616205,냉동식품,냉동간편식,냉동밥,천일냉동,2400,4
15270,5892987,F,40,815687,냉동식품,냉동간편식,냉동밥,천일냉동,2250,4
15271,5892987,F,40,815695,냉동식품,냉동간편식,냉동밥,천일냉동,2200,4
15272,1678689,F,40,616209,냉동식품,냉동간편식,냉동밥,천일냉동,5700,2
15273,1678689,F,40,815688,냉동식품,냉동간편식,냉동밥,천일냉동,2200,1
15274,1678689,F,40,815695,냉동식품,냉동간편식,냉동밥,천일냉동,2200,6
15275,3016673,F,40,617181,건강식품,영양제,자연유래영양제,그린몬스터,49800,1
15276,3016673,F,40,721757,건강식품,건강보조식품,다이어트보조식품,그린몬스터,46900,1
15277,3016673,F,40,721757,건강식품,건강보조식품,다이어트보조식품,그린몬스터,46900,1
15278,6237264,F,40,617195,음료,생수,생수,삼다수,40500,1
15279,5107791,F,30,617235,건강식품,영양제,유산균/프로바이오틱스,씨제이제일제당,39900,2
15280,6278834,F,30,617288,축산물,축산선물세트,한우선물세트,미트벨리,49000,1
15281,3454464,M,40,617288,축산물,축산선물세트,한우선물세트,미트벨리,49000,1
15282,7362,F,30,617288,축산물,축산선물세트,한우선물세트,미트벨리,49000,1
15283,7362,F,30,617288,축산물,축산선물세트,한우선물세트,미트벨리,49000,1
15284,4847244,F,60,617288,축산물,축산선물세트,한우선물세트,미트벨리,49000,1
15285,4847244,F,60,617288,축산물,축산선물세트,한우선물세트,미트벨리,49000,1
15286,4847244,F,60,617288,축산물,축산선물세트,한우선물세트,미트벨리,49000,1
15287,4847244,F,60,617288,축산물,축산선물세트,한우선물세트,미트벨리,49000,1
15288,3400275,F,40,617288,축산물,축산선물세트,한우선물세트,미트벨리,49000,1
15289,6335169,F,20,617366,음료,두유,일반두유,총각네,54900,1
15290,2061988,F,20,617366,음료,두유,일반두유,총각네,54900,1
15291,625293,M,30,617390,음료,두유,일반두유,총각네,44900,1
15292,625293,M,30,665610,음료,생수,생수,쥬맥스,6000,4
15293,625293,M,30,695207,음료,생수,생수,쥬맥스,6000,4
15294,625293,M,30,695207,음료,생수,생수,쥬맥스,6000,4
15295,625293,M,30,804957,음료,생수,생수,쥬맥스,6000,4
15296,625293,M,30,804957,음료,생수,생수,쥬맥스,6000,4
15297,625293,M,30,804957,음료,생수,생수,쥬맥스,6000,4
15298,625293,M,30,804957,음료,생수,생수,쥬맥스,6000,4
15299,625293,M,30,804957,음료,생수,생수,쥬맥스,6000,4
15300,625293,M,30,804957,음료,생수,생수,쥬맥스,6000,8
15301,3813072,M,40,617390,음료,두유,일반두유,총각네,44900,1
15302,5209971,F,30,617390,음료,두유,일반두유,총각네,44900,1
15303,5209971,F,30,617390,음료,두유,일반두유,총각네,44900,1
15304,3846233,F,40,617390,음료,두유,일반두유,총각네,44900,1
15305,3846233,F,40,617390,음료,두유,일반두유,총각네,44900,1
15306,2451348,F,20,617390,음료,두유,일반두유,총각네,44900,1
15307,2451348,F,20,617390,음료,두유,일반두유,총각네,44900,1
15308,2451348,F,20,617390,음료,두유,일반두유,총각네,44900,1
15309,1771703,F,40,617390,음료,두유,일반두유,총각네,44900,1
15310,1771703,F,40,617390,음료,두유,일반두유,총각네,44900,1
15311,4364853,F,30,617390,음료,두유,일반두유,총각네,44900,1
15312,2294618,F,30,617390,음료,두유,일반두유,총각네,44900,2
15313,3126763,F,30,617390,음료,두유,일반두유,총각네,44900,1
15314,4669279,F,40,617390,음료,두유,일반두유,총각네,44900,1
15315,473485,F,40,617390,음료,두유,일반두유,총각네,44900,1
15316,473485,F,40,617390,음료,두유,일반두유,총각네,44900,1
15317,473485,F,40,617390,음료,두유,일반두유,총각네,44900,1
15318,6445363,F,40,617390,음료,두유,일반두유,총각네,44900,1
15319,6445363,F,40,617390,음료,두유,일반두유,총각네,44900,1
15320,1855858,F,40,617390,음료,두유,일반두유,총각네,44900,1
15321,1855858,F,40,617390,음료,두유,일반두유,총각네,44900,1
15322,127124,F,40,617390,음료,두유,일반두유,총각네,44900,1
15323,127124,F,40,617390,음료,두유,일반두유,총각네,44900,1
15324,3795349,F,40,617390,음료,두유,일반두유,총각네,44900,1
15325,3795349,F,40,617390,음료,두유,일반두유,총각네,44900,1
15326,3795349,F,40,804957,음료,생수,생수,쥬맥스,6000,3
15327,2561976,M,40,617390,음료,두유,일반두유,총각네,44900,1
15328,425475,F,40,617390,음료,두유,일반두유,총각네,44900,1
15329,5542826,F,40,617390,음료,두유,일반두유,총각네,44900,1
15330,3948873,F,40,617390,음료,두유,일반두유,총각네,44900,1
15331,5540673,F,40,617390,음료,두유,일반두유,총각네,44900,1
15332,244734,M,40,617390,음료,두유,일반두유,총각네,44900,1
15333,244734,M,40,617390,음료,두유,일반두유,총각네,44900,1
15334,5381996,M,40,617390,음료,두유,일반두유,총각네,44900,1
15335,1857263,F,30,617390,음료,두유,일반두유,총각네,44900,1
15336,6201963,F,40,617390,음료,두유,일반두유,총각네,44900,1
15337,6201963,F,40,721418,음료,두유,일반두유,제주콩산업,43000,1
15338,6201963,F,40,721418,음료,두유,일반두유,제주콩산업,43000,1
15339,1526494,F,30,617390,음료,두유,일반두유,총각네,44900,1
15340,6075179,F,40,617390,음료,두유,일반두유,총각네,44900,1
